Model,Call#,Move,Legal,UCI,Eval,Normalized
google/gemini-2.5-flash-lite,366,Nxf7,True,h6f7,Mate in 3,0.98
google/gemini-2.5-flash-lite,367,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,368,Qg8,True,d5g8,Mate in 1,1.0
google/gemini-2.5-flash-lite,369,Qh5,True,d5h5,-659 cp,0.33
google/gemini-2.5-flash-lite,370,Qh5,True,d5h5,-658 cp,0.329
google/gemini-2.5-flash-lite,371,Qh5,True,d5h5,-664 cp,0.332
google/gemini-2.5-flash-lite,372,Qh5,True,d5h5,-666 cp,0.333
google/gemini-2.5-flash-lite,373,Qh5,True,d5h5,-674 cp,0.337
google/gemini-2.5-flash-lite,374,Qh5,True,d5h5,-671 cp,0.336
google/gemini-2.5-flash-lite,375,Qh5,True,d5h5,-670 cp,0.335
google/gemini-2.5-flash-lite,376,Qh5,True,d5h5,-672 cp,0.336
google/gemini-2.5-flash-lite,377,Qh5,True,d5h5,-654 cp,0.327
google/gemini-2.5-flash-lite,378,g7,False,,,0.0
google/gemini-2.5-flash-lite,379,Qh5,True,d5h5,-655 cp,0.328
google/gemini-2.5-flash-lite,380,Re6,False,,,0.0
google/gemini-2.5-flash-lite,381,Rg1,False,,,0.0
google/gemini-2.5-flash-lite,382,Qh5,True,d5h5,-672 cp,0.336
google/gemini-2.5-flash-lite,383,g6,False,,,0.0
google/gemini-2.5-flash-lite,384,Qh5,True,d5h5,-666 cp,0.333
google/gemini-2.5-flash-lite,385,Qh5,True,d5h5,-673 cp,0.337
google/gemini-2.5-flash-lite,386,Qh5,True,d5h5,-663 cp,0.332
google/gemini-2.5-flash-lite,387,g4,False,,,0.0
google/gemini-2.5-flash-lite,388,Qh5,True,d5h5,-661 cp,0.331
google/gemini-2.5-flash-lite,389,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,390,Qe6,True,d5e6,-661 cp,0.331
google/gemini-2.5-flash-lite,391,Qh5,True,d5h5,-657 cp,0.329
google/gemini-2.5-flash-lite,392,Qh5,True,d5h5,-665 cp,0.333
google/gemini-2.5-flash-lite,393,Qd5,False,,,0.0
google/gemini-2.5-flash-lite,394,Qh5,True,d5h5,-675 cp,0.338
google/gemini-2.5-flash-lite,395,Qh5,True,d5h5,-677 cp,0.339
google/gemini-2.5-flash-lite,396,Qh5,True,d5h5,-667 cp,0.334
google/gemini-2.5-flash-lite,397,Qh5,True,d5h5,-672 cp,0.336
google/gemini-2.5-flash-lite,398,Qh5,True,d5h5,-662 cp,0.331
google/gemini-2.5-flash-lite,399,Qh5,True,d5h5,-659 cp,0.33
google/gemini-2.5-flash-lite,400,Qh5,True,d5h5,-663 cp,0.332
google/gemini-2.5-flash-lite,401,Qh5,True,d5h5,-665 cp,0.333
google/gemini-2.5-flash-lite,402,Qh5,True,d5h5,-656 cp,0.328
google/gemini-2.5-flash-lite,403,Qh5,True,d5h5,-672 cp,0.336
google/gemini-2.5-flash-lite,404,Qg5,True,d5g5,427 cp,0.714
google/gemini-2.5-flash-lite,405,Qh5,True,d5h5,-664 cp,0.332
google/gemini-2.5-flash-lite,406,Qg5,True,d5g5,419 cp,0.71
google/gemini-2.5-flash-lite,407,Qh5,True,d5h5,-667 cp,0.334
google/gemini-2.5-flash-lite,408,Qh5,True,d5h5,-679 cp,0.34
google/gemini-2.5-flash-lite,409,Qh5,True,d5h5,-669 cp,0.335
google/gemini-2.5-flash-lite,410,Rxe7,False,,,0.0
google/gemini-2.5-flash-lite,411,Qh5,True,d5h5,-676 cp,0.338
google/gemini-2.5-flash-lite,412,Qh5,True,d5h5,-668 cp,0.334
google/gemini-2.5-flash-lite,413,Qh5,True,d5h5,-671 cp,0.336
google/gemini-2.5-flash-lite,414,Rd1,False,,,0.0
google/gemini-2.5-flash-lite,415,Qh5,True,d5h5,-673 cp,0.337
google/gemini-2.5-flash-lite,416,Qh5,True,d5h5,-662 cp,0.331
google/gemini-2.5-flash-lite,417,Qh5,True,d5h5,-654 cp,0.327
google/gemini-2.5-flash-lite,418,Qxh7,False,,,0.0
google/gemini-2.5-flash-lite,419,Qh5,True,d5h5,-674 cp,0.337
google/gemini-2.5-flash-lite,420,Bh6,False,,,0.0
google/gemini-2.5-flash-lite,421,Qh5,True,d5h5,-671 cp,0.336
google/gemini-2.5-flash-lite,422,Bh6,False,,,0.0
google/gemini-2.5-flash-lite,423,Qg5,True,d5g5,434 cp,0.717
google/gemini-2.5-flash-lite,424,Qxh7,False,,,0.0
google/gemini-2.5-flash-lite,425,g6,False,,,0.0
google/gemini-2.5-flash-lite,426,Qh5,True,d5h5,-673 cp,0.337
google/gemini-2.5-flash-lite,427,Qd5,False,,,0.0
google/gemini-2.5-flash-lite,428,Qh5,True,d5h5,-652 cp,0.326
google/gemini-2.5-flash-lite,429,Qh5,True,d5h5,-673 cp,0.337
google/gemini-2.5-flash-lite,430,Qh5,True,d5h5,-673 cp,0.337
google/gemini-2.5-flash-lite,431,Qh5,True,d5h5,-664 cp,0.332
google/gemini-2.5-flash-lite,432,Qg5,True,d5g5,439 cp,0.72
google/gemini-2.5-flash-lite,433,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,434,Qh5,True,d5h5,-667 cp,0.334
google/gemini-2.5-flash-lite,435,Qh5,True,d5h5,-673 cp,0.337
google/gemini-2.5-flash-lite,436,Qh5,True,d5h5,-666 cp,0.333
google/gemini-2.5-flash-lite,437,Qh5,True,d5h5,-669 cp,0.335
google/gemini-2.5-flash-lite,438,Qxe4,False,,,0.0
google/gemini-2.5-flash-lite,439,g4,False,,,0.0
google/gemini-2.5-flash-lite,440,Qh5,True,d5h5,-666 cp,0.333
google/gemini-2.5-flash-lite,441,Qh5,True,d5h5,-667 cp,0.334
google/gemini-2.5-flash-lite,442,Qg8,True,d5g8,Mate in 1,1.0
google/gemini-2.5-flash-lite,443,Qh5,True,d5h5,-668 cp,0.334
google/gemini-2.5-flash-lite,444,Qxh7,False,,,0.0
google/gemini-2.5-flash-lite,445,Qd5,False,,,0.0
google/gemini-2.5-flash-lite,446,Qh5,True,d5h5,-658 cp,0.329
google/gemini-2.5-flash-lite,447,Qh5,True,d5h5,-672 cp,0.336
google/gemini-2.5-flash-lite,448,g6,False,,,0.0
google/gemini-2.5-flash-lite,449,Qh5,True,d5h5,-681 cp,0.341
google/gemini-2.5-flash-lite,450,Qh5,True,d5h5,-674 cp,0.337
google/gemini-2.5-flash-lite,451,Qg5,True,d5g5,439 cp,0.72
google/gemini-2.5-flash-lite,452,Qh5,True,d5h5,-676 cp,0.338
google/gemini-2.5-flash-lite,453,Nxf7,True,h6f7,Mate in 3,0.98
google/gemini-2.5-flash-lite,454,Qh5,True,d5h5,-679 cp,0.34
google/gemini-2.5-flash-lite,455,Qh5,True,d5h5,-673 cp,0.337
google/gemini-2.5-flash-lite,456,Qh5,True,d5h5,-669 cp,0.335
google/gemini-2.5-flash-lite,457,Qh5,True,d5h5,-667 cp,0.334
google/gemini-2.5-flash-lite,458,Qh5,True,d5h5,-662 cp,0.331
google/gemini-2.5-flash-lite,459,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,460,Qd5,False,,,0.0
google/gemini-2.5-flash-lite,461,Qh5,True,d5h5,-652 cp,0.326
google/gemini-2.5-flash-lite,462,Qh5,True,d5h5,-665 cp,0.333
google/gemini-2.5-flash-lite,463,Qh5,True,d5h5,-666 cp,0.333
google/gemini-2.5-flash-lite,464,Qh5,True,d5h5,-673 cp,0.337
google/gemini-2.5-flash-lite,465,Qh5,True,d5h5,-676 cp,0.338
google/gemini-2.5-flash-lite,466,Qg5,True,d5g5,435 cp,0.718
google/gemini-2.5-flash-lite,467,Qh5,True,d5h5,-675 cp,0.338
google/gemini-2.5-flash-lite,468,Qh5,True,d5h5,-677 cp,0.339
google/gemini-2.5-flash-lite,469,Qh5,True,d5h5,-665 cp,0.333
google/gemini-2.5-flash-lite,470,Qg8,True,d5g8,Mate in 1,1.0
google/gemini-2.5-flash-lite,471,Qh5,True,d5h5,-673 cp,0.337
google/gemini-2.5-flash-lite,472,Qh5,True,d5h5,-675 cp,0.338
google/gemini-2.5-flash-lite,473,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,474,Qh5,True,d5h5,-684 cp,0.342
google/gemini-2.5-flash-lite,475,Qh5,True,d5h5,-670 cp,0.335
google/gemini-2.5-flash-lite,476,Qc6,True,d5c6,-118 cp,0.059
google/gemini-2.5-flash-lite,477,Qh5,True,d5h5,-687 cp,0.344
google/gemini-2.5-flash-lite,478,Rd1,False,,,0.0
google/gemini-2.5-flash-lite,479,Qh5,True,d5h5,-677 cp,0.339
google/gemini-2.5-flash-lite,480,Qh5,True,d5h5,-678 cp,0.339
google/gemini-2.5-flash-lite,481,Qg5,True,d5g5,426 cp,0.713
google/gemini-2.5-flash-lite,482,Qh5,True,d5h5,-671 cp,0.336
google/gemini-2.5-flash-lite,483,Qh5,True,d5h5,-670 cp,0.335
google/gemini-2.5-flash-lite,484,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,485,Qh5,True,d5h5,-680 cp,0.34
google/gemini-2.5-flash-lite,486,Qh5,True,d5h5,-671 cp,0.336
google/gemini-2.5-flash-lite,487,Qh5,True,d5h5,-662 cp,0.331
google/gemini-2.5-flash-lite,488,Qh5,True,d5h5,-671 cp,0.336
google/gemini-2.5-flash-lite,489,Qd5,False,,,0.0
google/gemini-2.5-flash-lite,490,Qd5,False,,,0.0
google/gemini-2.5-flash-lite,491,Qh5,True,d5h5,-680 cp,0.34
google/gemini-2.5-flash-lite,492,Qh5,True,d5h5,-680 cp,0.34
google/gemini-2.5-flash-lite,493,Qh5,True,d5h5,-679 cp,0.34
google/gemini-2.5-flash-lite,494,Qh5,True,d5h5,-675 cp,0.338
google/gemini-2.5-flash-lite,495,Qh5,True,d5h5,-676 cp,0.338
google/gemini-2.5-flash-lite,496,Qg5,True,d5g5,440 cp,0.72
google/gemini-2.5-flash-lite,497,Qh5,True,d5h5,-670 cp,0.335
google/gemini-2.5-flash-lite,498,Qh5,True,d5h5,-667 cp,0.334
google/gemini-2.5-flash-lite,499,Qh5,True,d5h5,-684 cp,0.342
google/gemini-2.5-flash-lite,500,Qh5,True,d5h5,-666 cp,0.333
google/gemini-2.5-flash-lite,501,Qh5,True,d5h5,-676 cp,0.338
google/gemini-2.5-flash-lite,502,Ng8,True,h6g8,-557 cp,0.279
google/gemini-2.5-flash-lite,503,Qh5,True,d5h5,-668 cp,0.334
google/gemini-2.5-flash-lite,504,Qh5,True,d5h5,-681 cp,0.341
google/gemini-2.5-flash-lite,505,Qh5,True,d5h5,-666 cp,0.333
google/gemini-2.5-flash-lite,506,Qh5,True,d5h5,-688 cp,0.344
google/gemini-2.5-flash-lite,507,Qh5,True,d5h5,-679 cp,0.34
google/gemini-2.5-flash-lite,508,Qd5,False,,,0.0
google/gemini-2.5-flash-lite,509,Qd5,False,,,0.0
google/gemini-2.5-flash-lite,510,Qh5,True,d5h5,-679 cp,0.34
google/gemini-2.5-flash-lite,511,Qh5,True,d5h5,-670 cp,0.335
google/gemini-2.5-flash-lite,512,Qe1,False,,,0.0
google/gemini-2.5-flash-lite,513,Qe1,False,,,0.0
google/gemini-2.5-flash-lite,514,Qh5,True,d5h5,-664 cp,0.332
google/gemini-2.5-flash-lite,515,Qh5,True,d5h5,-684 cp,0.342
google/gemini-2.5-flash-lite,516,Qh5,True,d5h5,-680 cp,0.34
google/gemini-2.5-flash-lite,517,Qh5,True,d5h5,-683 cp,0.342
google/gemini-2.5-flash-lite,518,Qf7,True,d5f7,0 cp,0.5
google/gemini-2.5-flash-lite,519,Qh5,True,d5h5,-677 cp,0.339
google/gemini-2.5-flash-lite,520,Qh5,True,d5h5,-681 cp,0.341
google/gemini-2.5-flash-lite,521,Qh5,True,d5h5,-682 cp,0.341
google/gemini-2.5-flash-lite,522,Qh5,True,d5h5,-664 cp,0.332
google/gemini-2.5-flash-lite,523,Qh5,True,d5h5,-677 cp,0.339
google/gemini-2.5-flash-lite,524,Qh5,True,d5h5,-678 cp,0.339
google/gemini-2.5-flash-lite,525,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,526,Qh5,True,d5h5,-675 cp,0.338
google/gemini-2.5-flash-lite,527,Qh5,True,d5h5,-676 cp,0.338
google/gemini-2.5-flash-lite,528,Qd7,True,d5d7,-556 cp,0.278
google/gemini-2.5-flash-lite,529,Qh5,True,d5h5,-674 cp,0.337
google/gemini-2.5-flash-lite,530,Qh5,True,d5h5,-668 cp,0.334
google/gemini-2.5-flash-lite,531,Qh5,True,d5h5,-671 cp,0.336
google/gemini-2.5-flash-lite,532,Qh5,True,d5h5,-663 cp,0.332
google/gemini-2.5-flash-lite,533,Qxf7,True,d5f7,11 cp,0.505
google/gemini-2.5-flash-lite,534,Qh5,True,d5h5,-675 cp,0.338
google/gemini-2.5-flash-lite,535,Qg8,True,d5g8,Mate in 1,1.0
google/gemini-2.5-flash-lite,536,Qh5,True,d5h5,-675 cp,0.338
google/gemini-2.5-flash-lite,537,Qh5,True,d5h5,-672 cp,0.336
google/gemini-2.5-flash-lite,538,Qh5,True,d5h5,-666 cp,0.333
google/gemini-2.5-flash-lite,539,Qh5,True,d5h5,-674 cp,0.337
google/gemini-2.5-flash-lite,540,Bd5,False,,,0.0
google/gemini-2.5-flash-lite,541,Qe1,False,,,0.0
google/gemini-2.5-flash-lite,542,Qh5,True,d5h5,-676 cp,0.338
google/gemini-2.5-flash-lite,543,Nf7,True,h6f7,Mate in 3,0.98
google/gemini-2.5-flash-lite,544,Qh5,True,d5h5,-671 cp,0.336
google/gemini-2.5-flash-lite,545,Qh5,True,d5h5,-678 cp,0.339
google/gemini-2.5-flash-lite,546,Qg5,True,d5g5,436 cp,0.718
google/gemini-2.5-flash-lite,547,Qh5,True,d5h5,-671 cp,0.336
google/gemini-2.5-flash-lite,548,Rh6,False,,,0.0
google/gemini-2.5-flash-lite,549,Qh5,True,d5h5,-673 cp,0.337
google/gemini-2.5-flash-lite,550,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,551,Qh5,True,d5h5,-669 cp,0.335
google/gemini-2.5-flash-lite,552,Nf7,True,h6f7,Mate in 3,0.98
google/gemini-2.5-flash-lite,553,Qg8,True,d5g8,Mate in 1,1.0
google/gemini-2.5-flash-lite,554,Qd5,False,,,0.0
google/gemini-2.5-flash-lite,555,Qh5,True,d5h5,-675 cp,0.338
google/gemini-2.5-flash-lite,556,Qh5,True,d5h5,-675 cp,0.338
google/gemini-2.5-flash-lite,557,Qe4,False,,,0.0
google/gemini-2.5-flash-lite,558,Qh5,True,d5h5,-671 cp,0.336
google/gemini-2.5-flash-lite,559,Qe4,False,,,0.0
google/gemini-2.5-flash-lite,560,Qh5,True,d5h5,-674 cp,0.337
google/gemini-2.5-flash-lite,561,Qh5,True,d5h5,-673 cp,0.337
google/gemini-2.5-flash-lite,562,Qh5,True,d5h5,-680 cp,0.34
google/gemini-2.5-flash-lite,563,Qh5,True,d5h5,-681 cp,0.341
google/gemini-2.5-flash-lite,564,Qd8,False,,,0.0
google/gemini-2.5-flash-lite,565,d5h5,True,d5h5,-678 cp,0.339
google/gemini-2.5-flash-lite,566,Qh5,True,d5h5,-674 cp,0.337
google/gemini-2.5-flash-lite,567,Qh5,True,d5h5,-686 cp,0.343
google/gemini-2.5-flash-lite,568,Qh5,True,d5h5,-680 cp,0.34
google/gemini-2.5-flash-lite,569,Qh5,True,d5h5,-682 cp,0.341
google/gemini-2.5-flash-lite,570,Rxe7,False,,,0.0
google/gemini-2.5-flash-lite,571,Qh5,True,d5h5,-666 cp,0.333
google/gemini-2.5-flash-lite,572,Qh5,True,d5h5,-677 cp,0.339
google/gemini-2.5-flash-lite,573,Qd5,False,,,0.0
google/gemini-2.5-flash-lite,574,Qh5,True,d5h5,-677 cp,0.339
google/gemini-2.5-flash-lite,575,Qh5,True,d5h5,-683 cp,0.342
google/gemini-2.5-flash-lite,576,Qg5,True,d5g5,434 cp,0.717
google/gemini-2.5-flash-lite,577,gxh6,False,,,0.0
google/gemini-2.5-flash-lite,578,Qh5,True,d5h5,-657 cp,0.329
google/gemini-2.5-flash-lite,579,Rxe7,False,,,0.0
google/gemini-2.5-flash-lite,580,Qh5,True,d5h5,-681 cp,0.341
google/gemini-2.5-flash-lite,581,Qh5,True,d5h5,-684 cp,0.342
google/gemini-2.5-flash-lite,582,Qh5,True,d5h5,-680 cp,0.34
google/gemini-2.5-flash-lite,583,Qh5,True,d5h5,-682 cp,0.341
google/gemini-2.5-flash-lite,584,Qh5,True,d5h5,-667 cp,0.334
google/gemini-2.5-flash-lite,585,Qd5,False,,,0.0
google/gemini-2.5-flash-lite,586,Qh5,True,d5h5,-682 cp,0.341
google/gemini-2.5-flash-lite,587,Qh5,True,d5h5,-657 cp,0.329
google/gemini-2.5-flash-lite,588,Qh5,True,d5h5,-680 cp,0.34
google/gemini-2.5-flash-lite,589,Qg8,True,d5g8,Mate in 1,1.0
google/gemini-2.5-flash-lite,590,Qh5,True,d5h5,-674 cp,0.337
google/gemini-2.5-flash-lite,591,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,592,Rxe7,False,,,0.0
google/gemini-2.5-flash-lite,593,Qd5,False,,,0.0
google/gemini-2.5-flash-lite,594,Qh5,True,d5h5,-667 cp,0.334
google/gemini-2.5-flash-lite,595,Qh5,True,d5h5,-674 cp,0.337
google/gemini-2.5-flash-lite,596,Qh5,True,d5h5,-678 cp,0.339
google/gemini-2.5-flash-lite,597,Qe1,False,,,0.0
google/gemini-2.5-flash-lite,598,Qh5,True,d5h5,-674 cp,0.337
google/gemini-2.5-flash-lite,599,Qh5,True,d5h5,-669 cp,0.335
google/gemini-2.5-flash-lite,600,g6,False,,,0.0
google/gemini-2.5-flash-lite,601,Qh5,True,d5h5,-668 cp,0.334
google/gemini-2.5-flash-lite,602,Qh5,True,d5h5,-674 cp,0.337
google/gemini-2.5-flash-lite,603,g5,False,,,0.0
google/gemini-2.5-flash-lite,604,Qc6,True,d5c6,-125 cp,0.062
google/gemini-2.5-flash-lite,605,Qh5,True,d5h5,-674 cp,0.337
google/gemini-2.5-flash-lite,606,Qh5,True,d5h5,-680 cp,0.34
google/gemini-2.5-flash-lite,607,Qg5,True,d5g5,419 cp,0.71
google/gemini-2.5-flash-lite,608,Qh5,True,d5h5,-675 cp,0.338
google/gemini-2.5-flash-lite,609,Qh5,True,d5h5,-682 cp,0.341
google/gemini-2.5-flash-lite,610,Rxe8,False,,,0.0
google/gemini-2.5-flash-lite,611,Qh5,True,d5h5,-668 cp,0.334
google/gemini-2.5-flash-lite,612,Qxh7,False,,,0.0
google/gemini-2.5-flash-lite,613,Qh5,True,d5h5,-671 cp,0.336
google/gemini-2.5-flash-lite,614,Qxc4,False,,,0.0
google/gemini-2.5-flash-lite,615,Qh5,True,d5h5,-668 cp,0.334
google/gemini-2.5-flash-lite,616,Rxg4,False,,,0.0
google/gemini-2.5-flash-lite,617,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,618,Qh5,True,d5h5,-681 cp,0.341
google/gemini-2.5-flash-lite,619,Qh5,True,d5h5,-673 cp,0.337
google/gemini-2.5-flash-lite,620,Qh5,True,d5h5,-682 cp,0.341
google/gemini-2.5-flash-lite,621,Qh5,True,d5h5,-674 cp,0.337
google/gemini-2.5-flash-lite,622,Qf3,False,,,0.0
google/gemini-2.5-flash-lite,623,d6,False,,,0.0
google/gemini-2.5-flash-lite,624,Qh5,True,d5h5,-674 cp,0.337
google/gemini-2.5-flash-lite,625,Qh5,True,d5h5,-674 cp,0.337
google/gemini-2.5-flash-lite,626,Qh5,True,d5h5,-674 cp,0.337
google/gemini-2.5-flash-lite,627,Qg8,True,d5g8,Mate in 1,1.0
google/gemini-2.5-flash-lite,628,Qh5,True,d5h5,-673 cp,0.337
google/gemini-2.5-flash-lite,629,Rxe7,False,,,0.0
google/gemini-2.5-flash-lite,630,Qh5,True,d5h5,-673 cp,0.337
google/gemini-2.5-flash-lite,631,g6,False,,,0.0
google/gemini-2.5-flash-lite,632,Rxe4,False,,,0.0
google/gemini-2.5-flash-lite,633,Qh5,True,d5h5,-673 cp,0.337
google/gemini-2.5-flash-lite,634,Qh5,True,d5h5,-667 cp,0.334
google/gemini-2.5-flash-lite,635,Qh5,True,d5h5,-676 cp,0.338
google/gemini-2.5-flash-lite,636,Qh5,True,d5h5,-672 cp,0.336
google/gemini-2.5-flash-lite,637,Qh5,True,d5h5,-668 cp,0.334
google/gemini-2.5-flash-lite,638,Qe1,False,,,0.0
google/gemini-2.5-flash-lite,639,Qh5,True,d5h5,-672 cp,0.336
google/gemini-2.5-flash-lite,640,Qh5,True,d5h5,-677 cp,0.339
google/gemini-2.5-flash-lite,641,Qh5,True,d5h5,-674 cp,0.337
google/gemini-2.5-flash-lite,642,Qh5,True,d5h5,-677 cp,0.339
google/gemini-2.5-flash-lite,643,Qg8,True,d5g8,Mate in 1,1.0
google/gemini-2.5-flash-lite,644,Qh5,True,d5h5,-673 cp,0.337
google/gemini-2.5-flash-lite,645,Qxh7,False,,,0.0
google/gemini-2.5-flash-lite,646,Qh5,True,d5h5,-663 cp,0.332
google/gemini-2.5-flash-lite,647,Qh5,True,d5h5,-671 cp,0.336
google/gemini-2.5-flash-lite,648,Qh5,True,d5h5,-675 cp,0.338
google/gemini-2.5-flash-lite,649,Qh5,True,d5h5,-649 cp,0.325
google/gemini-2.5-flash-lite,650,Qh5,True,d5h5,-672 cp,0.336
google/gemini-2.5-flash-lite,651,Qg5,True,d5g5,412 cp,0.706
google/gemini-2.5-flash-lite,652,Qh5,True,d5h5,-683 cp,0.342
google/gemini-2.5-flash-lite,653,Qh5,True,d5h5,-669 cp,0.335
google/gemini-2.5-flash-lite,654,Qh5,True,d5h5,-669 cp,0.335
google/gemini-2.5-flash-lite,655,Qxh7,False,,,0.0
google/gemini-2.5-flash-lite,656,Qh5,True,d5h5,-670 cp,0.335
google/gemini-2.5-flash-lite,657,g6,False,,,0.0
google/gemini-2.5-flash-lite,658,Qh5,True,d5h5,-649 cp,0.325
google/gemini-2.5-flash-lite,659,Qh5,True,d5h5,-671 cp,0.336
google/gemini-2.5-flash-lite,660,Qh5,True,d5h5,-679 cp,0.34
google/gemini-2.5-flash-lite,661,Qd5,False,,,0.0
google/gemini-2.5-flash-lite,662,Qh5,True,d5h5,-662 cp,0.331
google/gemini-2.5-flash-lite,663,Qh5,True,d5h5,-676 cp,0.338
google/gemini-2.5-flash-lite,664,g6,False,,,0.0
google/gemini-2.5-flash-lite,665,Qg5,True,d5g5,434 cp,0.717
google/gemini-2.5-flash-lite,666,Qh5,True,d5h5,-626 cp,0.313
google/gemini-2.5-flash-lite,667,Qd3,True,d5d3,23 cp,0.511
google/gemini-2.5-flash-lite,668,Qh5,True,d5h5,-661 cp,0.331
google/gemini-2.5-flash-lite,669,Qh5,True,d5h5,-678 cp,0.339
google/gemini-2.5-flash-lite,670,Qf5,True,d5f5,359 cp,0.679
google/gemini-2.5-flash-lite,671,Qh5,True,d5h5,-678 cp,0.339
google/gemini-2.5-flash-lite,672,Qh5,True,d5h5,-676 cp,0.338
google/gemini-2.5-flash-lite,673,Qd5,False,,,0.0
google/gemini-2.5-flash-lite,674,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,675,Rg1,False,,,0.0
google/gemini-2.5-flash-lite,676,Qh5,True,d5h5,-651 cp,0.326
google/gemini-2.5-flash-lite,677,Qg5,True,d5g5,426 cp,0.713
google/gemini-2.5-flash-lite,678,Qd5,False,,,0.0
google/gemini-2.5-flash-lite,679,Qh5,True,d5h5,-651 cp,0.326
google/gemini-2.5-flash-lite,680,Qh5,True,d5h5,-675 cp,0.338
google/gemini-2.5-flash-lite,681,Qxh7,False,,,0.0
google/gemini-2.5-flash-lite,682,Qh5,True,d5h5,-679 cp,0.34
google/gemini-2.5-flash-lite,683,Qe4,False,,,0.0
google/gemini-2.5-flash-lite,684,Qh5,True,d5h5,-672 cp,0.336
google/gemini-2.5-flash-lite,685,Qg8,True,d5g8,Mate in 1,1.0
google/gemini-2.5-flash-lite,686,Qh5,True,d5h5,-681 cp,0.341
google/gemini-2.5-flash-lite,687,Qh5,True,d5h5,-663 cp,0.332
google/gemini-2.5-flash-lite,688,Qh5,True,d5h5,-675 cp,0.338
google/gemini-2.5-flash-lite,689,Qh5,True,d5h5,-679 cp,0.34
google/gemini-2.5-flash-lite,690,Qh5,True,d5h5,-673 cp,0.337
google/gemini-2.5-flash-lite,691,Qd5,False,,,0.0
google/gemini-2.5-flash-lite,692,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,693,Qh5,True,d5h5,-673 cp,0.337
google/gemini-2.5-flash-lite,694,Qh5,True,d5h5,-670 cp,0.335
google/gemini-2.5-flash-lite,695,Qh5,True,d5h5,-669 cp,0.335
google/gemini-2.5-flash-lite,696,Qh5,True,d5h5,-672 cp,0.336
google/gemini-2.5-flash-lite,697,Qh5,True,d5h5,-667 cp,0.334
google/gemini-2.5-flash-lite,698,Qh5,True,d5h5,-678 cp,0.339
google/gemini-2.5-flash-lite,699,Qh5,True,d5h5,-670 cp,0.335
google/gemini-2.5-flash-lite,700,Qh5,True,d5h5,-667 cp,0.334
google/gemini-2.5-flash-lite,701,Qh5,True,d5h5,-676 cp,0.338
google/gemini-2.5-flash-lite,702,Qxh7,False,,,0.0
google/gemini-2.5-flash-lite,703,Qg8,True,d5g8,Mate in 1,1.0
google/gemini-2.5-flash-lite,704,Qh5,True,d5h5,-667 cp,0.334
google/gemini-2.5-flash-lite,705,Qh5,True,d5h5,-668 cp,0.334
google/gemini-2.5-flash-lite,706,Rxe7,False,,,0.0
google/gemini-2.5-flash-lite,707,Qh5,True,d5h5,-667 cp,0.334
google/gemini-2.5-flash-lite,708,Qh5,True,d5h5,-677 cp,0.339
google/gemini-2.5-flash-lite,709,Qh5,True,d5h5,-674 cp,0.337
google/gemini-2.5-flash-lite,710,g6,False,,,0.0
google/gemini-2.5-flash-lite,711,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,712,Qh5,True,d5h5,-670 cp,0.335
google/gemini-2.5-flash-lite,713,Qh5,True,d5h5,-667 cp,0.334
google/gemini-2.5-flash-lite,714,Qh5,True,d5h5,-678 cp,0.339
google/gemini-2.5-flash-lite,715,Qh5,True,d5h5,-671 cp,0.336
google/gemini-2.5-flash-lite,716,Qh5,True,d5h5,-674 cp,0.337
google/gemini-2.5-flash-lite,717,Qh5,True,d5h5,-678 cp,0.339
google/gemini-2.5-flash-lite,718,Qh5,True,d5h5,-668 cp,0.334
google/gemini-2.5-flash-lite,719,Rxe5,False,,,0.0
google/gemini-2.5-flash-lite,720,Rfe1,False,,,0.0
google/gemini-2.5-flash-lite,721,Qh5,True,d5h5,-675 cp,0.338
google/gemini-2.5-flash-lite,722,Qh5,True,d5h5,-672 cp,0.336
google/gemini-2.5-flash-lite,723,Qh5,True,d5h5,-674 cp,0.337
google/gemini-2.5-flash-lite,724,Qh5,True,d5h5,-673 cp,0.337
google/gemini-2.5-flash-lite,725,Qh5,True,d5h5,-672 cp,0.336
google/gemini-2.5-flash-lite,726,Qh5,True,d5h5,-679 cp,0.34
google/gemini-2.5-flash-lite,727,Qd5,False,,,0.0
google/gemini-2.5-flash-lite,728,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,729,Qf7,True,d5f7,10 cp,0.505
google/gemini-2.5-flash-lite,730,Qh5,True,d5h5,-683 cp,0.342
google/gemini-2.5-flash-lite,731,Qh5,True,d5h5,-669 cp,0.335
google/gemini-2.5-flash-lite,732,Qh5,True,d5h5,-670 cp,0.335
google/gemini-2.5-flash-lite,733,Qxh6,False,,,0.0
